Date;7 DAYS MA;14 DAYS MA;21 DAYS MA;7 DAYS STD DEV;RSI 7;RSI 14;RSI 21;MFI 7;MFI 14;MFI 21;dayofweek;quarter;month;year;dayofyear;dayofmonth;weekofyear;Predicted Close;Actual Close;Diff;Within RMSE Range;Actual Return;Predicted Return;TP;TN;FP;FN
7/29/2022;91.14;86.79;85.14;6.26;77.91;70.88;65.78;98.57;82.66;78.07;4;3;7;2022;210;29;30;105.40;98.00;-7.40;no;down;down;no;yes;no;no
8/1/2022;93.14;87.93;85.86;5.81;80.81;73.01;67.49;86.02;73.64;71.09;0;3;8;2022;213;1;31;107.80;100.00;-7.80;no;up;up;yes;no;no;no
8/2/2022;95.00;89.21;86.71;5.60;61.86;63.07;61.09;79.10;78.41;69.75;1;3;8;2022;214;2;31;98.85;96.00;-2.85;yes;down;down;no;yes;no;no
8/3/2022;96.29;90.21;87.38;4.35;75.35;71.44;67.55;83.65;83.33;73.09;2;3;8;2022;215;3;31;105.10;104.00;-1.10;yes;up;up;yes;no;no;no
8/4/2022;98.71;91.71;88.48;2.75;71.65;69.33;66.11;79.78;84.37;75.61;3;3;8;2022;216;4;31;105.99;103.00;-2.99;yes;down;up;no;no;yes;no
8/5/2022;99.43;93.21;89.52;3.15;78.90;74.26;70.12;75.74;85.51;76.64;4;3;8;2022;217;5;31;114.51;109.00;-5.51;no;up;up;yes;no;no;no
8/8/2022;101.29;95.07;90.76;4.39;63.20;64.90;63.54;53.58;77.97;71.61;0;3;8;2022;220;8;32;102.70;104.00;1.30;yes;down;down;no;yes;no;no
8/9/2022;102.00;96.57;91.86;4.36;64.83;65.82;64.24;46.42;72.56;66.98;1;3;8;2022;221;9;32;104.31;105.00;0.69;yes;up;up;yes;no;no;no
8/10/2022;103.00;98.07;92.95;4.08;58.75;62.28;61.74;49.00;68.58;63.58;2;3;8;2022;222;10;32;101.56;103.00;1.44;yes;down;down;no;yes;no;no
8/11/2022;103.43;99.21;93.95;3.87;64.56;65.30;63.95;56.98;69.14;69.47;3;3;8;2022;223;11;32;107.37;106.00;-1.37;yes;up;up;yes;no;no;no
8/12/2022;104.86;100.57;95.10;2.12;61.21;63.47;62.68;37.90;67.26;68.13;4;3;8;2022;224;12;32;107.03;105.00;-2.03;yes;down;down;no;yes;no;no
8/15/2022;105.00;101.86;96.14;2.08;74.91;71.26;68.58;49.43;65.86;71.56;0;3;8;2022;227;15;33;115.63;114.00;-1.63;yes;up;up;yes;no;no;no
8/16/2022;106.57;103.00;97.67;3.78;63.31;64.66;63.87;33.77;53.94;66.71;1;3;8;2022;228;16;33;108.31;110.00;1.69;yes;down;down;no;yes;no;no
8/18/2022;106.71;104.00;98.95;3.90;53.63;58.80;59.57;36.43;44.78;64.46;3;3;8;2022;230;18;33;107.85;106.00;-1.85;yes;down;down;no;yes;no;no
8/19/2022;107.00;104.50;100.05;3.74;51.34;57.40;58.54;38.57;42.79;62.35;4;3;8;2022;231;19;33;106.62;105.00;-1.62;yes;down;down;no;yes;no;no
8/22/2022;107.00;105.00;101.05;3.74;38.06;48.66;51.92;36.13;42.66;58.40;0;3;8;2022;234;22;34;102.32;98.00;-4.32;no;down;down;no;yes;no;no
8/23/2022;106.29;104.86;101.57;4.92;40.62;49.84;52.72;23.28;38.17;52.51;1;3;8;2022;235;23;34;103.48;99.00;-4.48;no;up;up;yes;no;no;no
8/24/2022;105.29;105.07;102.14;5.65;35.49;46.41;50.09;24.81;30.15;52.75;2;3;8;2022;236;24;34;100.18;96.00;-4.18;no;down;down;no;yes;no;no
8/25/2022;104.00;104.50;102.57;6.66;32.31;44.22;48.40;0.00;25.39;45.92;3;3;8;2022;237;25;34;99.22;94.00;-5.22;no;down;down;no;yes;no;no
8/26/2022;101.14;103.86;102.38;5.90;46.32;50.50;52.60;12.40;24.25;41.70;4;3;8;2022;238;26;34;100.80;99.00;-1.80;yes;up;up;yes;no;no;no
8/29/2022;99.57;103.14;102.52;4.43;37.31;45.04;48.46;11.54;24.43;34.04;0;3;8;2022;241;29;35;96.65;94.00;-2.65;yes;down;down;no;yes;no;no
8/30/2022;97.86;102.43;102.29;3.80;46.94;49.72;51.66;23.26;30.87;36.56;1;3;8;2022;242;30;35;97.08;98.00;0.92;yes;up;up;yes;no;no;no
8/31/2022;96.86;101.93;102.29;2.19;49.22;50.85;52.43;41.36;38.72;42.24;2;3;8;2022;243;31;35;95.07;99.00;3.93;no;up;down;no;no;no;yes
9/1/2022;97.00;101.64;102.24;2.31;44.74;48.51;50.72;57.25;35.46;42.71;3;3;9;2022;244;1;35;97.59;97.00;-0.59;yes;down;up;no;no;yes;no
9/2/2022;96.71;101.00;102.29;2.14;44.74;48.51;50.72;61.11;39.17;38.80;4;3;9;2022;245;2;35;95.16;97.00;1.84;yes;up;down;no;no;no;yes
9/5/2022;96.86;100.43;101.95;2.12;50.83;51.12;52.43;68.03;30.25;37.34;0;3;9;2022;248;5;36;95.62;99.00;3.38;yes;up;up;yes;no;no;no
9/6/2022;97.57;99.36;101.76;1.81;45.04;48.47;50.59;58.58;33.19;33.42;1;3;9;2022;249;6;36;97.69;97.00;-0.69;yes;down;up;no;no;yes;no
9/7/2022;97.29;98.43;101.19;1.70;39.76;45.91;48.79;72.86;34.84;35.47;2;3;9;2022;250;7;36;97.57;95.00;-2.57;yes;down;down;no;yes;no;no
9/8/2022;97.43;97.64;100.76;1.40;47.01;48.82;50.63;69.44;39.27;38.99;3;3;9;2022;251;8;36;98.04;97.00;-1.04;yes;up;up;yes;no;no;no
9/9/2022;97.29;97.07;100.38;1.38;36.70;43.75;47.08;39.55;40.82;38.86;4;3;9;2022;252;9;36;95.78;93.00;-2.78;yes;down;down;no;yes;no;no
9/12/2022;96.43;96.71;99.90;1.90;27.81;38.38;43.10;25.48;42.12;33.01;0;3;9;2022;255;12;37;90.59;88.00;-2.59;yes;down;down;no;yes;no;no
9/13/2022;95.14;95.93;99.05;3.67;23.78;35.56;40.92;14.29;39.72;32.96;1;3;9;2022;256;13;37;87.97;85.00;-2.97;yes;down;down;no;yes;no;no
9/14/2022;93.43;95.14;98.10;5.16;23.78;35.56;40.92;7.41;39.45;23.76;2;3;9;2022;257;14;37;84.97;85.00;0.03;yes;up;down;no;no;no;yes
9/15/2022;91.43;94.50;96.71;5.35;22.31;34.58;40.18;7.96;34.62;25.92;3;3;9;2022;258;15;37;81.26;84.00;2.74;yes;down;down;no;yes;no;no
9/16/2022;89.57;93.43;95.48;5.35;19.50;32.64;38.70;7.90;38.45;26.76;4;3;9;2022;259;16;37;80.74;82.00;1.26;yes;down;down;no;yes;no;no
